id,predicted
970980946-973818376-37833,9.145775889727972
981609875-980204146-58904,8.060074485387808
999316921-899097092-377369,7.242841543438777
916594259-916628315-816718,9.305358450901016
992447885-992693673-121473,9.880970321145586
997661443-997674138-274027,4.398716281691059
998618061-998719232-617577,8.291491339046496
999000339-911572877-442376,6.259318256097525
917229112-917283370-840836,6.1963771112438915
916497016-916525761-812824,8.872291257705195
986236880-886354142-30343,9.116010768104504
975802019-975816540-41049,9.159486806449577
997993632-993304085-4569,6.432951134858521
917247854-917304033-841743,5.6992486668348485
990016534-994923897-146114,7.4934091114523005
813430932-998488184-464887,11.270181991258722
983765750-979968876-64581,7.170600345815512
997826043-997833716-554008,4.428059438741443
813246112-913257154-677258,9.335376928564129
994115154-994151207-133778,9.145775889727972
913015185-913064895-668475,12.523488688811042
992395494-992467576-115077,13.151614129752689
986446206-886487622-38690,5.297652267299518
994836552-994844474-14812,9.112043379697328
961101719-972049972-146109,7.915278608304874
987774088-987807067-80417,6.316031059135716
916796986-988105376-75532,7.359068052424637
989493884-988383244-116775,8.14124055441592
914112117-984531842-90814,8.018406935053422
915411134-995978334-163815,12.928325065962385
997344251-988680699-114795,7.005016388612122
971075406-883658442-30055,7.359068052424637
914210410-915729703-778737,13.938898945535788
912194051-912231828-630552,16.175150466118943
988465712-988503770-86910,7.211555715210287
914607558-992365757-122554,9.362540336850781
980118460-971702850-27353,11.145383371997703
915357369-993236586-95910,8.590996386292254
988034282-988055336-79509,7.74436455522032
998938953-999170846-409925,17.277509885101622
999639704-911644916-476491,12.928325065962385
885449212-885464122-37940,12.928325065962385
989021567-989283308-104443,7.015319008541834
987815302-987872403-96358,8.949462342898896
992455594-992504072-97862,7.843011568256101
999148093-999181155-526444,9.513306915974958
912537080-986923500-76898,4.816876249093669
999104479-999117503-439756,7.379031886547695
912432505-975397483-24243,8.87950293606055
976083911-976095316-54680,9.690613124940803
988159271-988204404-82887,8.047135426751158
892088292-888183272-39169,5.941342633889695
989454994-989560255-100446,9.690613124940803
915135994-914334500-720841,7.915278608304874
981247124-981541480-14634,9.116010768104504
913352408-899166922-470274,19.7713001755767
978680089-978683045-46581,6.484355115372006
917136920-917191352-838198,8.286492000416962
978681476-978689876-44393,7.374792633204233
989877534-990059543-102505,6.259318256097525
996899519-996910644-155199,8.394159735561667
916376782-916451458-804525,9.953429617359737
980751708-980804097-44759,8.45427046287827
985321345-972990396-44134,5.180498619658919
964011885-972013463-348546,8.410410554553142
994533983-994595741-127909,12.113347075571578
985755698-985987815-116757,8.410410554553142
915796699-915816657-782400,10.747725382473496
995697319-988312517-108894,13.44468707375261
960486072-972256242-19500,9.852688476293473
984460279-984499353-80409,7.962266828891332
981380304-981405099-56272,11.5860178764432
995122529-995277468-126937,13.938898945535788
911809966-994107496-116792,9.145775889727972
996952835-979268149-46273,9.625564113313605
943542252-971997206-24211,6.070530731515012
896459872-998775779-317100,9.090437306919231
915370780-915688845-776808,6.282183853598585
916539193-916571453-814573,9.745141180193407
980248259-980284913-5874,9.206581594021833
988329185-988345091-123339,7.962266828891332
915429912-915450202-768304,6.069633275868645
983100104-883138112-32575,8.410410554553142
912118711-982900921-65919,7.170334967829086
917270503-991693246-114789,6.365873218249587
944628231-972108235-19009,6.872784359338157
914375436-914398525-723552,9.044175218125966
990977739-987653590-71217,8.047135426751158
998328314-917764417-859517,9.75202299579727
815381262-915544029-771607,6.872784359338157
912040631-912045501-624662,7.5263576982293765
917248419-917675236-855941,8.872291257705195
984823754-984912374-80813,6.524390685357097
990358869-990402434-84119,9.335376928564129
995543281-976732030-65965,6.937443533015302
997403592-997422406-160677,7.015319008541834
990269513-990383286-80436,9.145775889727972
991189483-980845346-47578,7.4934091114523005
915852696-998386241-609859,9.090437306919231
915439616-915466036-768831,7.19699826454709
913370422-998924464-472899,4.5150721563556075
914294657-914327407-720833,9.362540336850781
916483058-916634986-817279,9.335376928564129
979139012-979150857-45496,5.9814450540934
988138509-976171926-5599,7.271597638123511
995878801-895885762-156201,9.880970321145586
975847969-975852199-38719,8.87950293606055
992643439-990792933-116307,9.698252566599098
999115756-999151515-486715,6.344571029246688
915197043-915588891-773310,6.795179774279241
916264887-992157550-102542,6.27053601459956
917243980-917307067-842012,6.736584209806343
989629042-989645005-83504,6.937443533015302
913594053-913748263-697094,19.7713001755767
989417126-989446037-80423,5.528219006337697
911711605-911747944-483864,6.145539221566202
815157052-915194249-757619,6.432951134858521
916266065-916293674-800564,19.7713001755767
999188559-999227236-302145,7.427930680628758
912132439-976928652-65969,7.738829839535414
912156567-982474256-43371,9.090437306919231
913494377-913540247-687981,6.145539221566202
998796067-998915945-611389,6.885709705052187
989902172-989918958-105776,5.336876203775794
912074366-912080870-626389,9.090437306919231
911719266-972792357-19027,12.180970585224209
993143480-992100311-116752,7.772605090174578
994554670-894676132-129737,7.589783434685265
996872122-996881644-164962,5.9814450540934
831149922-971845996-23601,9.953429617359737
913269527--680582-680582,9.745141180193407
990319510-990355088-81788,10.039927771330472
913135741-913207440-675476,6.689942737013183
983900305-977508517-43345,7.9554618338221905
987903937-988415251-58923,10.61926967051309
994336290-994357573-109160,9.852688476293473
913784189-995158698-120292,8.157611233022818
988155098-982005302-54683,9.738305330663964
995015536-974101475-30675,6.069633275868645
913175255-913209192-675478,8.002366464427828
985859558-999446590-488192,6.867052339774408
914270472-913096584-669728,8.622619850803233
976473256-990932565-88125,9.145775889727972
985255997-981351967-44227,6.236156803394728
998645484-998666732-169230,8.64207951591452
856838382-971847905-33865,9.953429617359737
813463202-913555031-688776,7.005016388612122
970957758-971809019-22246,7.679306744755678
994331574-988545376-97857,6.069633275868645
996759695-896768212-150069,7.915278608304874
914045118-971771127-18963,7.968903290771206
988173533-988230170-95538,7.589783434685265
990797285-990855919-79538,6.536413709969451
998066913-998126975-582426,7.988009965165723
998894948-898901602-529975,6.536413709969451
997145887-997162560-167929,8.865015351351035
989653849-979921152-68705,7.772605090174578
912363597-912421325-639957,10.894829893796855
990926166-890968082-18498,5.697688186582215
998786819-898814122-529678,9.852688476293473
911594641-911644657-455310,8.14124055441592
993113670-982244382-61711,9.745141180193407
912626865-912634175-648091,6.551214427890794
976325265-976328604-54853,9.145775889727972
984324782-976705033-58877,8.291491339046496
994219707-972192856-25383,10.039927771330472
913239415-913318714-680046,11.49617606966615
991782389-991813586-102694,8.119804961051758
864267122-972909033-30109,6.736584209806343
913416635-973452967-24201,8.553594792029598
990369461-890397972-19085,8.027834365125818
994561677-979763921-65956,5.543803508555629
981995120-982020654-46617,6.378056562540586
982064627-980482790-66758,13.796135459652382
977340527-977349486-34596,8.350920111086252
990052263-987537736-76923,8.324288708970819
974676621-974889900-23629,15.95550159901219
993537306-993548758-102396,7.19699826454709
996947386-992397543-125798,7.427930680628758
911576856-972228125-38709,6.219697406711913
967261149-972338443-34588,7.292553746000737
991933026-991992006-95825,8.350920111086252
995878224-995913283-152944,8.128401370922925
913252837-913403371-683067,6.219697406711913
986018018-986107355-56910,9.745141180193407
997045343-971784563-18769,5.9814450540934
997135865-989955233-96030,13.052331906353642
985954909-986077073-116759,7.374792633204233
998445272-998462398-613652,8.09349018397325
994737813-994775979-128501,8.394159735561667
811956732-985674663-102722,6.4384962376526325
814092372-996035298-157693,8.678168570858144
914044634-996098079-148682,9.755777151274781
899202562-999299385-467794,9.362540336850781
994810367-894862092-127718,6.867052339774408
991008748-991046100-86934,7.6323148135772385
996611043-996621944-150319,7.292553746000737
898597822-998632536-473924,7.242841543438777
967009954-997564030-165567,9.649221602228756
997907299-981944542-56776,13.938898945535788
999644244-992284544-114317,13.24226125557157
899609042-911545020-614692,7.6323148135772385
976566904-999395309-459156,9.335376928564129
913753631-995544377-119977,8.018406935053422
971193700-981318722-62528,10.022954514142326
983753752-983884024-62505,7.514828086135255
988367834-980040771-58844,8.528269796395328
971227087-992033290-95487,5.395533710491025
997437144-997458532-164457,6.259318256097525
994382292-994386859-114698,7.9554618338221905
998361400-998592712-595607,7.3590964008658935
988672882-988679666-102695,6.228243866248273
989189972-986110186-62105,7.309189606990392
983425739-983517692-58834,5.657090115378519
994573950-971908637-28733,6.689942737013183
913289870-913404912-683068,4.650108551109237
965539697-972072508-129746,10.222725723158312
994295373-994849166-147362,6.259318256097525
971173297-973857053-32316,5.941342633889695
974469758-974511940-136372,6.867052339774408
984174993-984227337-62098,9.090437306919231
991391347-991433139-89201,9.852688476293473
882010562-980368734-87560,5.709936337925376
942881479-982220173-47881,9.145775889727972
976358902-976377826-68683,7.772605090174578
998899796-998918340-595246,7.4934091114523005
913429753-898742202-541825,7.271597638123511
916172931-894917962-128199,7.4934091114523005
981352726-981361466-43647,7.9554618338221905
995786958-996029115-9565,9.792186507135693
884616522-973334700-23931,9.607518561513102
914154537-987284463-76887,8.018406935053422
994284231-975794180-30719,9.145775889727972
999194095-999569722-517660,5.09448432955807
965936165-973885650-22236,7.292553746000737
915542050-915797997-781634,8.018406935053422
917010463-917015651--917015651,8.291491339046496
988283886-992717645-97839,6.359376938723128
991686959-988446920-65877,8.394159735561667
990706573-990765200-88060,5.180498619658919
996548791-996572218-161808,9.75202299579727
998995175-916481217-811418,6.484355115372006
889557672-989755935-95640,6.468599192143122
985266948-985283745-56901,6.524390685357097
993173541-993186813-133723,4.428059438741443
998871387-998880319-328540,8.394159735561667
999289398-997344545--997344545,5.180498619658919
811818682-896215272-167193,6.872784359338157
913727932-913808878--913808878,9.953429617359737
915728669-915750192-779604,13.151614129752689
917863687-912067165-625315,6.524390685357097
998669588-998438411-385967,8.751436676727923
998944473-882666352-4472,6.885709705052187
912834867-996838625-8975,8.852123018546823
915701051-915796036-781446,9.090437306919231
991678840-991733930-105750,9.738305330663964
912459616-912513564--912513564,7.271597638123511
965977511--45225-45225,7.9554618338221905
994908804-995093030-117534,9.362540336850781
998366305-998380472-540263,7.345766902599565
896674102-990221944-75549,7.74436455522032
916149492-916174055-795958,8.622619850803233
999340687-999550665-517581,6.069633275868645
914532795-915746837--915746837,9.852688476293473
974263130-874865362-17470,4.428059438741443
815954742-915969291-788065,8.678168570858144
915303501-815498992-769704,13.796135459652382
995504111-895517852-124814,6.524390685357097
995839652-995998920-163817,6.070530731515012
914860105-914869439--914869439,6.236156803394728
975801977-975816508-48849,8.410410554553142
991314466-991355456-114559,4.522594983672627
995701715-996022250-163219,13.290154656994115
880109812-989662147-95388,9.745141180193407
915992749-996664600-8225,6.673458567892813
975808149-975820904-5331,9.75202299579727
996565734-996596397-157578,9.625564113313605
980609014-980623343-81791,7.589783434685265
997757254-997859235-257720,9.090437306919231
999563406-899594452-491751,12.180970585224209
965899081-971820314-38162,13.44468707375261
915606202-995098873-120287,5.311528995146528
948472724-972033103-25405,17.277509885101622
959136513-972001198-30336,10.61926967051309
979883439-987446722-83511,8.157611233022818
998414539-914233429-717000,7.7556385173343925
916030460-916052987-791641,6.524390685357097
994198106--136464-136464,8.047135426751158
979712596-972084433-136552,5.180498619658919
981916484-972108685-4764,6.432951134858521
982343208-885314902-5864,9.206581594021833
997864522-976105656-58279,10.039927771330472
998099307-998144469-408205,6.885709705052187
913443837-913592050-690100,8.291491339046496
916045433-916067798-792320,6.27053601459956
979158882-879162262-22217,7.968903290771206
993897833-990902097-76933,9.044456620316339
997102916-992922036-126664,6.795179774279241
884875072-975988988-41051,8.159666032567229
913323327-913376420-681926,8.002366464427828
914601142-982700612-62140,9.953429617359737
915350348-898183122-446390,9.738305330663964
998282616-998414067-458035,8.157611233022818
916075014-916093020-793108,7.5263576982293765
991693912-991703209-103560,10.022954514142326
913530462-913674006-694408,8.394159735561667
982212057-994274961-147386,4.650108551109237
814342662-990267456-76494,3.895752712200536
987369183-985770239-122491,5.657090115378519
995489449-995516780-146201,8.590996386292254
999031803-999053882-370096,6.885709705052187
916690517-916722737-820087,8.788228044171229
964651361-971734264-22240,5.395533710491025
990538719-985989214--985989214,8.590996386292254
888972692-999353991-464294,5.180498619658919
936183263-982632404-62956,9.738305330663964
987928859-987936452-85923,6.316031059135716
988394432-971928921-27025,7.19699826454709
896052462-994706675-130961,8.461982250611337
912971457-913014774-666682,7.292553746000737
916869932-916985347-829704,10.022954514142326
956812429-972041289-23391,7.292553746000737
912196836-912233049-630347,6.378056562540586
916740107-916743556-821088,6.228243866248273
919672382-974121859-9225,6.069633275868645
968491008-972387045-41067,8.751436676727923
995689200-873509902-54043,8.588227713953295
998423651-998459486-431474,7.962266828891332
998705266-996484351-167459,7.3590964008658935
995964449-995972247-9610,7.589783434685265
912877183-912896021-658468,9.206581594021833
967852546-972371300-43928,8.119804961051758
997904818-997976916-438471,8.788228044171229
814083462-914179696-1005626,13.241618078199515
913551729-813600242-690330,8.872291257705195
915883648-915910785-785788,7.206985970549902
998780101-996944530--996944530,8.484654172902758
957659950-972116661-18798,9.745141180193407
980044564-980122808--980122808,9.361228776477954
981126610-981131126-5363,9.75202299579727
915105165-998452805-592451,8.80779560313626
916750404-916817576-823964,7.8596898916881415
998234522-998257689-498536,7.11749925984546
999006752-899607562-490368,9.090437306919231
912901971-913031261-667095,8.590996386292254
916792824-973244272-44395,9.852688476293473
971153180-998833590-381205,8.73354815994137
987127554-987143622-66169,9.792186507135693
988282774-988355208-111763,6.707011673458983
998101980-998151333--998151333,7.372640219617969
887010722-981225244-4537,6.885709705052187
912587053-912602230-646938,7.589783434685265
983443400-983560342-62150,9.792186507135693
897583402-974163527-44896,10.61926967051309
912544095-986773134-71192,7.962266828891332
912973824-813032392-667092,9.335376928564129
948739909-999364195-610923,9.745141180193407
979731140-983222366-55132,9.090437306919231
997811208-981691849-58268,6.316031059135716
916936540-916956827-828838,7.962266828891332
986522697-996584585-8838,12.313567678597376
996619982-973575309-24206,12.993239475465538
913130839-913183215-674065,10.875621884801633
981883497-982208181--982208181,7.589783434685265
995348861-995356104-125231,12.928325065962385
996829367-998066662-464003,4.398716281691059
913659317-813701782-695581,8.410410554553142
915475515-915498930-769972,6.005865000169751
982224586-980092682-87505,9.607518561513102
996004651-996049809-166560,6.872784359338157
999649262-990192235-115914,6.468599192143122
991408371-991539077-89998,6.524390685357097
991472223-811689572--811689572,9.792186507135693
811618772-912015351-623892,8.394159735561667
879707382-999347398-169328,9.145775889727972
916478240-916499566-812033,7.273577810176326
982600812-982686431-65913,5.9814450540934
996049248-984790023-78202,10.61926967051309
912651282-871705682-54658,4.650108551109237
915543324-915639844-774683,12.113347075571578
979114540-979400896-43395,7.772605090174578
987588306-990621365-14717,9.305358450901016
998215137-998324947--998324947,5.311528995146528
979919395-979975635-54076,6.885709705052187
994197193-994209272-133100,12.993239475465538
915290345-915324355-763170,6.736584209806343
915708951-915937144-787117,8.128401370922925
995081369-995105705-125183,6.443237146108611
912994104-913220773-675734,7.4934091114523005
915564143-915750729-779710,6.3458722652382304
976359445-976376749-54089,6.192658670368987
987100923-985334471-68690,8.060074485387808
999135889-899165322-451624,9.792186507135693
914445035-896417452-160858,6.707011673458983
976581806-972160512-30637,6.228243866248273
978655874-978674798-43690,5.336876203775794
980758605-981273524-64376,6.069633275868645
971057483-873997052-22168,6.885709705052187
985461929-985570418-55020,6.4384962376526325
987597925-971971576-33869,8.291491339046496
997299213-997464249-157400,9.335376928564129
916332963-812869892-657761,10.222725723158312
989747517-889800232-19518,3.895752712200536
990224900-913407679-683404,7.211555715210287
992299231-992340584-115684,7.5263576982293765
998890659-999064809-571734,10.022954514142326
885465382-972167592-30638,6.524390685357097
952667882-988153117-68392,7.374792633204233
984522576-872847812-17451,8.291491339046496
992621559-992667273--992667273,5.336876203775794
898884872-983533884-55141,8.047135426751158
913406060-913496345-686746,8.678168570858144
914572576-914589355-731201,7.012094956522863
997957830-997975715-440372,8.159666032567229
813580322-982512077-43373,7.589783434685265
914773717-914839289-743518,7.772605090174578
915761976-983495109-55138,6.192658670368987
975977552-975992586-38722,7.9554618338221905
984214219-984247028-63007,6.524390685357097
991956093-987962631-88540,12.79125903057351
998015839-998192560--998192560,6.378056562540586
892852332-992891572-127701,9.484868984404901
915855709-915901921-786218,5.528219006337697
976879376-976983564-76268,7.359068052424637
986417192-986464921-75516,8.394159735561667
994261274-878702522-24973,6.422041790026027
914388325-983971148-64385,7.292553746000737
997876245-997967496--997967496,9.206581594021833
998360234-898368882-464508,12.79125903057351
813884062-994446932-128220,9.337594403437471
911746727-911856239-472023,13.796135459652382
977028507-877035492-24886,9.745141180193407
983534996-972384364-37992,7.589783434685265
992035161-892097062-45264,7.374792633204233
917912149-918147888--918147888,6.536413709969451
975886999-972232300-30078,8.394159735561667
988282804-988355216-113562,7.9554618338221905
991124446--559246-559246,4.816876249093669
991620796-986739572-62943,7.005016388612122
997468406-993164992-133131,4.775334795342347
999221912-999259766-526648,6.885709705052187
915888585-915916589-785790,7.170600345815512
963396694-972285293-33074,7.74436455522032
968960059-972429058-85718,17.277509885101622
993314900-982851815-87557,5.9814450540934
997863119-916470568-811008,9.362540336850781
965279415-973870718-4087,10.61926967051309
971219807-973826603-32315,9.335376928564129
984145012-984157037-58502,8.157611233022818
986763511-976034112-54677,9.145091239120227
993377945-993504629-105788,9.745141180193407
993543713-993552488-115892,7.345766902599565
999566545-972015490-24213,8.324288708970819
989816055-972357529-43652,7.6323148135772385
992325100-992368640-112001,12.523488688811042
997825268-995517302-119622,7.772605090174578
914733278-915815162-782268,8.73354815994137
974468093-974511517-133859,7.589783434685265
986985506-987006803-85741,9.145775889727972
988225878-988262676-112158,7.6323148135772385
991074910-991116346-73815,9.362540336850781
991730486-991838090-125191,5.6992486668348485
931067869-990880085-81796,9.145775889727972
979577311-994915657--994915657,6.524390685357097
988712795-986614540-95655,6.378056562540586
999103383-999186874-307223,7.242841543438777
916064500-816082552-792661,6.4384962376526325
967437557-971830093--971830093,7.9554618338221905
989583034-989632922-89725,7.74436455522032
997923421-997930851-294494,9.852688476293473
913726693-983019552-46021,8.751436676727923
914096715-989096397-88554,4.428059438741443
976874064-992632038-122476,8.119804961051758
870984642-872426442-7914,6.867052339774408
997151194-997214250-156113,6.228243866248273
998578027-998603137-422957,13.24226125557157
998697786-988466107-88063,6.28394949134948
990481954-990517622-76913,5.180498619658919
969038331-872389822-18952,9.335376928564129
996858928-899230752-561700,6.937443533015302
997556879-997596633-162629,9.484868984404901
998068878-998125138-169043,6.885709705052187
897953552-997972635-586005,6.259318256097525
912971775-993815586-115681,9.090437306919231
916091362-916221959-797701,9.738305330663964
965463593-972313777-33076,7.292553746000737
976275632-992587806-97813,9.953429617359737
998489903-998505658--998505658,6.795179774279241
991447148-991587411-114726,7.74436455522032
963845170-982375673-43665,8.128401370922925
981704223-973008927-44722,6.3458722652382304
984262043-975256308-38711,9.880970321145586
815777182-915794394-781445,9.206581594021833
911697157-911716917-496688,8.018406935053422
964331251-972292125-37965,10.875621884801633
998072433-971970952-28337,6.27053601459956
913319680-913356330-681099,7.359068052424637
990013462-980857743-43958,6.779039409782045
998635101-995422085-134577,9.145775889727972
815590872-815647092-774788,10.039927771330472
915433944-915462413-768582,5.09448432955807
982227631-982234549-61971,6.551214427890794
985149364-885161162-33886,9.880970321145586
912713172--670712-670712,6.468599192143122
915261000-985769915-107589,6.703358287626892
999003338-999011179-351839,10.022954514142326
915774679-815819942-782399,12.523488688811042
916132816-983615856-65278,6.4384962376526325
981375505-981405757--981405757,9.792186507135693
998262712-998280710-426417,8.528269796395328
998854334-998909945-541068,7.4934091114523005
986832270-984563620-67765,9.690613124940803
915365256-915426654-767363,10.039927771330472
974531283-976046617-58278,7.273577810176326
983556396-983561756-65924,10.039927771330472
990811873-990843112-76932,6.885258592216413
992058161-992066253-95636,9.469993306564715
999647227--604905-604905,6.359376938723128
989466577-989530925-97891,8.291491339046496
996718514-915497985-769971,10.039927771330472
999235174-999504078-507807,8.159666032567229
979720785-979737637-69557,8.027834365125818
991139850-886932472-25411,9.625564113313605
998614929-998646391-453300,9.745141180193407
998661803-872277382-22144,4.650108551109237
943310270-972097497-42883,9.852688476293473
999151469-999239803-341189,8.29126385994506
815413962-973159275-14311,6.707011673458983
987028351-887057532-33988,7.968903290771206
987932295-987987715-88993,7.679306744755678
982242819-982249015-55126,7.206985970549902
987950927-994393847-108865,7.209753914466211
913368770-999511554-484791,9.755777151274781
914633907-971849088-23602,6.4384962376526325
915292801-991556540-111978,6.005865000169751
915749119-915761208-780050,10.58417041876403
916720815-916741006-820547,9.762958359873153
959819580-872097392-18753,7.209753914466211
984955715-985030979--985030979,9.738305330663964
991956042-987597291-14366,6.707011673458983
971646497-972194700-32313,12.313567678597376
983239013-983255698-58830,8.159666032567229
814482782-996764354-8313,8.018406935053422
883444132-972099449-22207,8.324288708970819
889988142-972272086-19007,5.9814450540934
911744708-911794942-455736,7.738829839535414
914535638-986339558-66812,5.9814450540934
915475701-915499155-769973,8.291491339046496
994312065-979407270-45834,7.772605090174578
998015669-998034590-497507,6.536413709969451
912315290-912329720-636358,9.206581594021833
913278712-913310772-679524,8.29126385994506
916545940-916575203--916575203,8.018406935053422
916026269-916078854-792324,8.394159735561667
916075251-916102968-793563,9.690613124940803
964531870-991034587-88589,10.022954514142326
971175117-974007029-38147,8.29126385994506
993049093-985464510-73747,9.145091239120227
976145658-976375807--976375807,8.394159735561667
989656716-889673672-30063,8.394159735561667
995958562-996417018-156372,13.290154656994115
996469190-996496562-8463,10.022954514142326
915874711-915706975-777716,6.795179774279241
998592720-998626641-515513,7.8596898916881415
912827887-913207319-675475,7.772605090174578
913624041-816088372-793561,7.8596898916881415
914836433-981225511-55031,4.522594983672627
916819110-995764881-128209,9.745141180193407
896262572-996303985-158956,8.64207951591452
916092253-916106106-793867,8.394159735561667
985612935-885619932-38688,7.427930680628758
991281843-991463895--991463895,7.292553746000737
993362255-972318213-33077,9.792186507135693
995944499-996082695-155523,6.1963771112438915
979706197-876464632-18637,9.820180341281
913337433-993907812-106149,8.915404336791896
951999504-983630995-69982,7.915278608304874
994545329-994627708-125205,4.650108551109237
