id,predicted
953172178-972188093-32311,4.0204193181996954
985513643-985529752-14310,4.0204193181996954
988328510-972385166-44232,3.8739967143983045
916020732-971751193-23377,3.5511423415316274
996042367-996245659-158483,3.3060652402215975
915203655-974176580-44271,3.0925716012584257
999188257-999299407-610735,4.275555784720717
954080072-972198137-24189,8.878968856436122
993575844-981140540-58826,4.0261805806488145
913124979-974848872-25420,3.4750323764616464
895985732-973045253-56247,3.218392829928124
911907208-974984121-30681,3.3060652402215975
994242350-994339087-103665,3.7004520267241285
916032161-916105983-793869,5.600578710379788
916361645-816392012-804053,4.694710964781449
970980946-973818376-37833,4.606959234889295
981609875-980204146-58904,6.430340339906497
999316921-899097092-377369,4.25971209789848
916594259-916628315-816718,6.645581939928265
992447885-992693673-121473,5.3738624466747655
997661443-997674138-274027,5.176849196762534
998618061-998719232-617577,4.641550459718663
999000339-911572877-442376,4.399708502761595
917229112-917283370-840836,4.406387001771598
916497016-916525761-812824,5.032357094938669
986236880-886354142-30343,1.484178018111558
975802019-975816540-41049,5.694957779686582
997993632-993304085-4569,5.058005170358377
917247854-917304033-841743,3.3858521224032696
990016534-994923897-146114,5.168715346769294
813430932-998488184-464887,6.250437956906928
983765750-979968876-64581,4.86609924203614
997826043-997833716-554008,3.688556339386294
813246112-913257154-677258,4.773859108153508
994115154-994151207-133778,4.606959234889295
913015185-913064895-668475,6.696949382336443
992395494-992467576-115077,5.371321550158836
986446206-886487622-38690,5.847645574912541
994836552-994844474-14812,8.404066927059413
961101719-972049972-146109,6.829660843640244
987774088-987807067-80417,6.423076505836336
916796986-988105376-75532,6.100542741425428
989493884-988383244-116775,6.369563977304373
914112117-984531842-90814,6.901030469766097
915411134-995978334-163815,6.367334517581082
997344251-988680699-114795,5.322853364334789
971075406-883658442-30055,3.5261501746625292
914210410-915729703-778737,5.13369432223452
912194051-912231828-630552,8.943068936609356
988465712-988503770-86910,5.2737908749812945
914607558-992365757-122554,5.4241121205006015
980118460-971702850-27353,5.457237420766645
915357369-993236586-95910,4.646397663753729
988034282-988055336-79509,7.610584670908047
998938953-999170846-409925,11.953083096019174
999639704-911644916-476491,6.367334517581082
885449212-885464122-37940,5.5033946657116175
989021567-989283308-104443,3.461172853427747
987815302-987872403-96358,9.135062052956355
992455594-992504072-97862,4.40492343553316
999148093-999181155-526444,4.15223531473714
912537080-986923500-76898,5.256412487477302
999104479-999117503-439756,4.9257756485966055
912432505-975397483-24243,6.204797466476635
976083911-976095316-54680,5.99275413266487
988159271-988204404-82887,5.896364882900561
892088292-888183272-39169,3.9991653442919737
989454994-989560255-100446,5.99275413266487
915135994-914334500-720841,5.149563111629945
981247124-981541480-14634,5.842988498224511
913352408-899166922-470274,5.490710447259844
978680089-978683045-46581,4.0150081558803254
917136920-917191352-838198,5.706133408421726
978681476-978689876-44393,4.381121927918445
989877534-990059543-102505,4.787248432629613
996899519-996910644-155199,5.2759444195452545
916376782-916451458-804525,4.881344844605325
980751708-980804097-44759,5.443928924593978
985321345-972990396-44134,3.839560807680783
964011885-972013463-348546,5.5431510080546325
994533983-994595741-127909,8.032679370422644
985755698-985987815-116757,6.17342307630494
915796699-915816657-782400,3.996719360315622
995697319-988312517-108894,5.489809934953334
960486072-972256242-19500,9.861951550629714
984460279-984499353-80409,6.357124225934305
981380304-981405099-56272,4.397820019733611
995122529-995277468-126937,4.5999215234183195
911809966-994107496-116792,3.0269250362487483
996952835-979268149-46273,4.486254737202524
943542252-971997206-24211,5.283246912559482
896459872-998775779-317100,6.376997390052541
915370780-915688845-776808,3.9346545340753005
916539193-916571453-814573,2.4185409058126517
980248259-980284913-5874,4.881344844605325
988329185-988345091-123339,4.832886708635812
915429912-915450202-768304,5.020276304259508
983100104-883138112-32575,6.17342307630494
912118711-982900921-65919,6.570104084345159
917270503-991693246-114789,5.7378975704229385
944628231-972108235-19009,4.1057121159825725
914375436-914398525-723552,5.489809934953334
990977739-987653590-71217,5.896364882900561
998328314-917764417-859517,3.9940145010146173
815381262-915544029-771607,4.501563805746505
912040631-912045501-624662,5.411569043455883
917248419-917675236-855941,2.3112224008540814
984823754-984912374-80813,4.619621600101458
990358869-990402434-84119,7.169878936103648
995543281-976732030-65965,5.168715346769294
997403592-997422406-160677,9.177529782689508
990269513-990383286-80436,6.530635131917807
991189483-980845346-47578,4.978325090173915
915852696-998386241-609859,6.199246027834876
915439616-915466036-768831,5.080907543893503
913370422-998924464-472899,4.098115852833364
914294657-914327407-720833,5.4241121205006015
916483058-916634986-817279,4.773859108153508
979139012-979150857-45496,5.168715346769294
988138509-976171926-5599,4.704095360644527
995878801-895885762-156201,4.755134185202297
975847969-975852199-38719,6.204797466476635
992643439-990792933-116307,5.0223774187157595
999115756-999151515-486715,2.8493877767165148
915197043-915588891-773310,4.7131560434742825
916264887-992157550-102542,3.58196998781294
917243980-917307067-842012,6.210749508238423
989629042-989645005-83504,5.168715346769294
913594053-913748263-697094,4.8136534705406815
989417126-989446037-80423,4.009939712094756
911711605-911747944-483864,3.6302580608378796
815157052-915194249-757619,6.713857388271026
916266065-916293674-800564,15.147644055189792
999188559-999227236-302145,5.951474478609891
912132439-976928652-65969,4.481629437047516
912156567-982474256-43371,7.924617115950905
913494377-913540247-687981,3.6302580608378796
998796067-998915945-611389,6.474816678157782
989902172-989918958-105776,7.803015928637177
912074366-912080870-626389,12.599605312952704
911719266-972792357-19027,6.7621583134669425
993143480-992100311-116752,9.38780953236463
994554670-894676132-129737,9.642434827365719
996872122-996881644-164962,5.274624975891935
831149922-971845996-23601,16.018103735638643
913269527--680582-680582,10.481399506097873
990319510-990355088-81788,8.288938955252021
913135741-913207440-675476,5.038670142889735
983900305-977508517-43345,5.212577973750437
987903937-988415251-58923,12.087063994766332
994336290-994357573-109160,9.642660594638366
913784189-995158698-120292,6.369946696149883
988155098-982005302-54683,6.73369769116587
995015536-974101475-30675,2.829222535924291
913175255-913209192-675478,5.1380959374998785
985859558-999446590-488192,3.941234838910481
914270472-913096584-669728,6.42759421729582
976473256-990932565-88125,7.111689238109777
985255997-981351967-44227,5.828544644691893
998645484-998666732-169230,6.183143129391863
856838382-971847905-33865,5.119165871220425
813463202-913555031-688776,4.634787070892959
970957758-971809019-22246,5.266079738761891
994331574-988545376-97857,7.104235337681075
996759695-896768212-150069,4.561557389768418
914045118-971771127-18963,5.17662513185888
988173533-988230170-95538,9.987997941045135
990797285-990855919-79538,6.654083279338324
998066913-998126975-582426,5.460074939688767
998894948-898901602-529975,6.983860533246429
997145887-997162560-167929,5.065135870856026
989653849-979921152-68705,10.936018388857464
912363597-912421325-639957,5.8397794850786156
990926166-890968082-18498,5.786302302816488
998786819-898814122-529678,9.723439793297421
911594641-911644657-455310,4.9348290199407225
993113670-982244382-61711,10.240921539770255
912626865-912634175-648091,4.872817503165799
976325265-976328604-54853,4.528562822697819
984324782-976705033-58877,12.1405771407385
994219707-972192856-25383,8.288938955252021
913239415-913318714-680046,10.984455378549626
991782389-991813586-102694,8.47901316593973
864267122-972909033-30109,4.872817503165799
913416635-973452967-24201,10.747984510309955
990369461-890397972-19085,5.605119421204826
994561677-979763921-65956,5.238538998728762
981995120-982020654-46617,6.994271674117083
982064627-980482790-66758,8.217406753591055
977340527-977349486-34596,6.285779916420368
990052263-987537736-76923,5.171671387131091
974676621-974889900-23629,5.815532089164959
993537306-993548758-102396,6.233865263151081
996947386-992397543-125798,5.272344738338904
911576856-972228125-38709,4.664228363436971
967261149-972338443-34588,6.64994505696086
991933026-991992006-95825,6.285779916420368
995878224-995913283-152944,5.450839906472741
913252837-913403371-683067,4.583603963517401
986018018-986107355-56910,10.240921539770255
997045343-971784563-18769,6.8377110213210885
997135865-989955233-96030,9.671247651961972
985954909-986077073-116759,4.4071814936982925
998445272-998462398-613652,4.709940271067316
994737813-994775979-128501,3.957246742919618
811956732-985674663-102722,4.365579669253665
814092372-996035298-157693,6.017278363997077
914044634-996098079-148682,4.709940271067316
899202562-999299385-467794,3.7494067169272087
994810367-894862092-127718,3.4114984584426926
991008748-991046100-86934,4.54870613486028
996611043-996621944-150319,6.429124576079014
898597822-998632536-473924,5.6374055396016765
967009954-997564030-165567,4.2872304313336915
997907299-981944542-56776,11.955410172298158
999644244-992284544-114317,10.000807131496222
899609042-911545020-614692,4.54870613486028
976566904-999395309-459156,5.284987255821736
913753631-995544377-119977,9.95493659695898
971193700-981318722-62528,12.034634057509253
983753752-983884024-62505,2.4717778160567945
988367834-980040771-58844,5.990095842216762
971227087-992033290-95487,5.6374055396016765
997437144-997458532-164457,1.9172869225114577
994382292-994386859-114698,5.212577973750437
998361400-998592712-595607,4.504638328755386
988672882-988679666-102695,9.484985521609389
989189972-986110186-62105,4.872817503165799
983425739-983517692-58834,6.553435571640014
994573950-971908637-28733,4.389902278323235
913289870-913404912-683068,7.459192036226294
965539697-972072508-129746,9.173076254574472
994295373-994849166-147362,1.9172869225114577
971173297-973857053-32316,6.19255421710771
974469758-974511940-136372,3.4114984584426926
984174993-984227337-62098,11.857757787774604
991391347-991433139-89201,7.988360499925639
882010562-980368734-87560,8.727040546371837
942881479-982220173-47881,6.77934724665535
976358902-976377826-68683,10.61996734788824
998899796-998918340-595246,7.443387421056084
913429753-898742202-541825,5.805769836239183
916172931-894917962-128199,5.288950065783201
981352726-981361466-43647,5.212577973750437
995786958-996029115-9565,14.803618410678798
884616522-973334700-23931,5.499245956264241
914154537-987284463-76887,7.557077682101407
994284231-975794180-30719,3.404558882846953
999194095-999569722-517660,4.670498914389332
965936165-973885650-22236,6.64994505696086
915542050-915797997-781634,13.733928223375312
917010463-917015651--917015651,12.675611604316888
988283886-992717645-97839,5.897720288924404
991686959-988446920-65877,6.462663566441232
990706573-990765200-88060,10.92955203827112
996548791-996572218-161808,6.585096691929515
998995175-916481217-811418,5.259646837327414
889557672-989755935-95640,7.771613342621717
985266948-985283745-56901,5.5678021073629305
993173541-993186813-133723,7.380035353844282
998871387-998880319-328540,7.039336014950063
999289398-997344545--997344545,11.519179559982657
811818682-896215272-167193,4.394798738398506
913727932-913808878--913808878,8.40994001834023
915728669-915750192-779604,5.0827626240405985
917863687-912067165-625315,5.489192888723958
998669588-998438411-385967,10.253783111802354
998944473-882666352-4472,13.254816606099137
912834867-996838625-8975,8.895335087715894
915701051-915796036-781446,13.375730988415494
991678840-991733930-105750,13.109523970687182
912459616-912513564--912513564,8.837897775935883
965977511--45225-45225,5.847770618228231
994908804-995093030-117534,9.353687251566486
998366305-998380472-540263,5.25083081929843
896674102-990221944-75549,10.374899906412375
916149492-916174055-795958,5.995981688181432
999340687-999550665-517581,11.032513266646673
914532795-915746837--915746837,11.049387815511006
974263130-874865362-17470,7.380035353844282
815954742-915969291-788065,5.656228255685918
915303501-815498992-769704,8.101097967942923
995504111-895517852-124814,5.5678021073629305
995839652-995998920-163817,5.846172964593403
914860105-914869439--914869439,8.988309732352924
975801977-975816508-48849,7.272928954679197
991314466-991355456-114559,5.3190602393810895
995701715-996022250-163219,9.308806475224413
880109812-989662147-95388,7.319162912778619
915992749-996664600-8225,9.44934527189515
975808149-975820904-5331,7.501251884942055
996565734-996596397-157578,6.007429787858932
980609014-980623343-81791,10.274420724525092
997757254-997859235-257720,14.439959103192482
999563406-899594452-491751,10.545368251522326
965899081-971820314-38162,6.787010985872607
915606202-995098873-120287,6.644746413008435
948472724-972033103-25405,11.035429094238099
959136513-972001198-30336,15.402703534145815
979883439-987446722-83511,6.84310775217533
998414539-914233429-717000,8.213805715354708
916030460-916052987-791641,5.976696206235241
994198106--136464-136464,7.050674139984431
979712596-972084433-136552,10.92955203827112
981916484-972108685-4764,8.398616058692653
982343208-885314902-5864,8.338079746125336
997864522-976105656-58279,11.214909538543916
998099307-998144469-408205,16.05121112026634
913443837-913592050-690100,9.330108858664946
916045433-916067798-792320,5.51949501387487
979158882-879162262-22217,7.656841476822779
993897833-990902097-76933,5.542910466680796
997102916-992922036-126664,5.829174403423456
884875072-975988988-41051,8.943221637673117
913323327-913376420-681926,6.557803269065502
914601142-982700612-62140,7.796773667831321
915350348-898183122-446390,13.56128887714245
998282616-998414067-458035,6.84310775217533
916075014-916093020-793108,12.85113844793947
991693912-991703209-103560,6.761607616544509
913530462-913674006-694408,6.0030069137631346
982212057-994274961-147386,10.353414646825527
814342662-990267456-76494,5.654731208621048
987369183-985770239-122491,7.674766223201469
995489449-995516780-146201,5.669350531852546
999031803-999053882-370096,13.332635390130974
916690517-916722737-820087,5.800306904244406
964651361-971734264-22240,10.129456021200495
990538719-985989214--985989214,6.0419038396996445
888972692-999353991-464294,11.386566290052091
936183263-982632404-62956,12.602666296583482
987928859-987936452-85923,7.601220606639697
988394432-971928921-27025,7.022743546293838
896052462-994706675-130961,11.766753237562916
912971457-913014774-666682,7.590101543048465
916869932-916985347-829704,6.761607616544509
956812429-972041289-23391,9.092081697789881
912196836-912233049-630347,9.671377144781953
916740107-916743556-821088,4.354357275059964
919672382-974121859-9225,8.355108145336162
968491008-972387045-41067,10.253783111802354
995689200-873509902-54043,7.597935490674134
998423651-998459486-431474,9.66916185618913
998705266-996484351-167459,5.186090174417986
995964449-995972247-9610,14.740448410046424
912877183-912896021-658468,8.338079746125336
967852546-972371300-43928,10.328394923407496
997904818-997976916-438471,6.1707250578952175
814083462-914179696-1005626,6.41683941160404
913551729-813600242-690330,6.885079807665845
915883648-915910785-785788,5.550724307116834
998780101-996944530--996944530,5.568073372586622
957659950-972116661-18798,7.319162912778619
980044564-980122808--980122808,21.402534810993238
981126610-981131126-5363,7.501251884942055
915105165-998452805-592451,5.716315425639625
916750404-916817576-823964,5.945930071247525
998234522-998257689-498536,8.016874943531244
999006752-899607562-490368,13.993041991941368
912901971-913031261-667095,5.82821111982734
916792824-973244272-44395,10.253783111802354
971153180-998833590-381205,3.90687487134888
987127554-987143622-66169,13.911177998203115
988282774-988355208-111763,6.003127821961353
998101980-998151333--998151333,9.479812309794662
887010722-981225244-4537,14.08999923836415
912587053-912602230-646938,10.274420724525092
983443400-983560342-62150,10.841616766928206
897583402-974163527-44896,15.402703534145815
912544095-986773134-71192,9.66916185618913
912973824-813032392-667092,7.5495840274318144
948739909-999364195-610923,6.797246738316181
979731140-983222366-55132,12.394032891087647
997811208-981691849-58268,7.601220606639697
916936540-916956827-828838,9.092081697789881
986522697-996584585-8838,14.305761292462815
996619982-973575309-24206,5.979599576767553
913130839-913183215-674065,6.7838468752719026
981883497-982208181--982208181,8.694370991597575
995348861-995356104-125231,6.67476890642942
996829367-998066662-464003,6.557803269065502
913659317-813701782-695581,7.09164159737142
915475515-915498930-769972,3.9541850191075887
982224586-980092682-87505,5.130916488565434
996004651-996049809-166560,4.697650643103033
999649262-990192235-115914,7.384607513135175
991408371-991539077-89998,5.976696206235241
991472223-811689572--811689572,17.496418690848504
811618772-912015351-623892,6.421318423468957
879707382-999347398-169328,6.894466723023206
916478240-916499566-812033,10.549552156718708
982600812-982686431-65913,6.244039106320806
996049248-984790023-78202,15.841719019798921
912651282-871705682-54658,8.633765843800317
915543324-915639844-774683,7.223707984404921
979114540-979400896-43395,10.25155118926854
987588306-990621365-14717,6.534772969165697
998215137-998324947--998324947,5.995981688181432
979919395-979975635-54076,13.254816606099137
994197193-994209272-133100,5.544292141741203
915290345-915324355-763170,5.846172964593403
915708951-915937144-787117,9.294030703224877
995081369-995105705-125183,9.059769007656046
912994104-913220773-675734,7.272928954679197
915564143-915750729-779710,9.384112232620435
976359445-976376749-54089,5.907791395201521
987100923-985334471-68690,7.98688298520447
999135889-899165322-451624,13.911177998203115
914445035-896417452-160858,6.585936501363601
976581806-972160512-30637,5.550380921169788
978655874-978674798-43690,5.613496391088738
980758605-981273524-64376,7.390417812513865
971057483-873997052-22168,15.293847272033162
985461929-985570418-55020,6.833754463403629
987597925-971971576-33869,12.675611604316888
997299213-997464249-157400,6.219104373902641
916332963-812869892-657761,6.105790297130779
989747517-889800232-19518,5.654731208621048
990224900-913407679-683404,3.93289610178393
992299231-992340584-115684,6.498114484561977
998890659-999064809-571734,6.761607616544509
885465382-972167592-30638,5.489192888723958
952667882-988153117-68392,7.470557178435404
984522576-872847812-17451,12.675611604316888
992621559-992667273--992667273,5.613496391088738
898884872-983533884-55141,6.820111749709517
913406060-913496345-686746,5.826209785700788
914572576-914589355-731201,7.785514424176772
997957830-997975715-440372,8.163765068260577
813580322-982512077-43373,9.062837847273693
914773717-914839289-743518,10.893252675593764
915761976-983495109-55138,6.434959596767639
975977552-975992586-38722,5.847770618228231
984214219-984247028-63007,5.4593559005152414
991956093-987962631-88540,8.768166588142336
998015839-998192560--998192560,9.671377144781953
892852332-992891572-127701,8.545534443846261
915855709-915901921-786218,5.091851620096971
976879376-976983564-76268,8.315427156047647
986417192-986464921-75516,6.487304986368758
994261274-878702522-24973,6.887889714732937
914388325-983971148-64385,10.92955203827112
997876245-997967496--997967496,8.338079746125336
998360234-898368882-464508,8.768166588142336
813884062-994446932-128220,5.8455554382492325
911746727-911856239-472023,7.031793334231495
977028507-877035492-24886,7.319162912778619
983534996-972384364-37992,14.740448410046424
992035161-892097062-45264,7.470557178435404
917912149-918147888--918147888,7.109444002352257
975886999-972232300-30078,6.421318423468957
988282804-988355216-113562,5.847770618228231
991124446--559246-559246,5.907791395201521
991620796-986739572-62943,5.698131701473419
997468406-993164992-133131,8.799938608016431
999221912-999259766-526648,12.220330702583237
915888585-915916589-785790,8.140708042925972
963396694-972285293-33074,10.374899906412375
968960059-972429058-85718,11.791183301874922
993314900-982851815-87557,6.244039106320806
997863119-916470568-811008,7.698818170420234
965279415-973870718-4087,15.224003407667347
971219807-973826603-32315,7.5495840274318144
984145012-984157037-58502,6.84310775217533
986763511-976034112-54677,6.007429787858932
993377945-993504629-105788,6.420885468936768
993543713-993552488-115892,6.433918757661071
999566545-972015490-24213,5.979599576767553
989816055-972357529-43652,7.102663670224711
992325100-992368640-112001,5.426717039657228
997825268-995517302-119622,11.143305786332611
914733278-915815162-782268,5.075977915222426
974468093-974511517-133859,10.274420724525092
986985506-987006803-85741,5.8578269626740225
988225878-988262676-112158,7.102663670224711
991074910-991116346-73815,7.698818170420234
991730486-991838090-125191,6.303120614378904
931067869-990880085-81796,8.52603480702372
979577311-994915657--994915657,5.489192888723958
988712795-986614540-95655,8.102489177021864
999103383-999186874-307223,8.660722826605822
916064500-816082552-792661,4.394798738398506
967437557-971830093--971830093,5.847770618228231
989583034-989632922-89725,10.374899906412375
997923421-997930851-294494,9.458796765358267
913726693-983019552-46021,10.253783111802354
914096715-989096397-88554,7.380035353844282
976874064-992632038-122476,10.328394923407496
870984642-872426442-7914,5.927379375940641
997151194-997214250-156113,5.550380921169788
998578027-998603137-422957,8.696297584492132
998697786-988466107-88063,6.17015051531977
990481954-990517622-76913,10.92955203827112
969038331-872389822-18952,6.219104373902641
996858928-899230752-561700,6.248412722061768
997556879-997596633-162629,7.2114550831887465
998068878-998125138-169043,14.08999923836415
897953552-997972635-586005,6.298193252463559
912971775-993815586-115681,12.394032891087647
916091362-916221959-797701,10.232217188118486
965463593-972313777-33076,10.92955203827112
976275632-992587806-97813,20.2750921311271
998489903-998505658--998505658,5.829174403423456
991447148-991587411-114726,10.547040107258795
963845170-982375673-43665,9.294030703224877
981704223-973008927-44722,9.272795694287591
984262043-975256308-38711,8.64854449115817
815777182-915794394-781445,8.338079746125336
911697157-911716917-496688,8.694370991597575
964331251-972292125-37965,3.6842426903519314
998072433-971970952-28337,5.979599576767553
913319680-913356330-681099,8.315427156047647
990013462-980857743-43958,6.89923388817866
998635101-995422085-134577,5.650649137392959
815590872-815647092-774788,17.94161474050736
915433944-915462413-768582,5.405956142486145
982227631-982234549-61971,5.462223755809321
985149364-885161162-33886,10.478422952697587
912713172--670712-670712,6.96402876380715
915261000-985769915-107589,6.95892815749377
999003338-999011179-351839,6.761607616544509
915774679-815819942-782399,6.481381087235561
916132816-983615856-65278,6.833754463403629
981375505-981405757--981405757,14.820224469678363
998262712-998280710-426417,8.188849794656809
998854334-998909945-541068,6.219104373902641
986832270-984563620-67765,5.70931191098633
915365256-915426654-767363,11.214909538543916
974531283-976046617-58278,10.439708619413512
983556396-983561756-65924,9.337195357955677
990811873-990843112-76932,7.261098341421941
992058161-992066253-95636,5.817097967117047
999647227--604905-604905,6.105790297130779
989466577-989530925-97891,13.182838163275443
996718514-915497985-769971,9.337195357955677
999235174-999504078-507807,8.943221637673117
979720785-979737637-69557,7.3147302133202325
991139850-886932472-25411,6.821423151904007
998614929-998646391-453300,6.003127821961353
998661803-872277382-22144,12.385832661440963
943310270-972097497-42883,10.253783111802354
999151469-999239803-341189,7.272928954679197
815413962-973159275-14311,6.744566237444069
987028351-887057532-33988,7.656841476822779
987932295-987987715-88993,5.725908832338554
982242819-982249015-55126,5.550724307116834
987950927-994393847-108865,6.39458987621104
913368770-999511554-484791,5.715824405667396
914633907-971849088-23602,4.132595962442282
915292801-991556540-111978,2.457077951659707
915749119-915761208-780050,9.232862184973202
916720815-916741006-820547,5.758564212912453
959819580-872097392-18753,6.39458987621104
984955715-985030979--985030979,12.044934562546915
991956042-987597291-14366,6.585936501363601
971646497-972194700-32313,12.807397596356857
983239013-983255698-58830,5.797260552082102
814482782-996764354-8313,8.694370991597575
883444132-972099449-22207,5.979599576767553
889988142-972272086-19007,6.248412722061768
911744708-911794942-455736,5.403878351527242
914535638-986339558-66812,8.22183137509627
915475701-915499155-769973,8.995379398087966
994312065-979407270-45834,10.522685748276343
998015669-998034590-497507,7.3846301793564395
912315290-912329720-636358,8.338079746125336
913278712-913310772-679524,7.6601442145965875
916545940-916575203--916575203,9.337195357955677
916026269-916078854-792324,6.725375331476376
916075251-916102968-793563,5.240203681174069
964531870-991034587-88589,6.761607616544509
971175117-974007029-38147,8.640021765522649
993049093-985464510-73747,6.007429787858932
976145658-976375807--976375807,6.421318423468957
989656716-889673672-30063,6.421318423468957
995958562-996417018-156372,9.308806475224413
996469190-996496562-8463,6.761607616544509
915874711-915706975-777716,5.829174403423456
998592720-998626641-515513,5.279149902175249
912827887-913207319-675475,11.132099704647217
913624041-816088372-793561,6.046652280864354
914836433-981225511-55031,5.079308567084959
916819110-995764881-128209,6.797246738316181
896262572-996303985-158956,9.53334508919809
916092253-916106106-793867,6.725375331476376
985612935-885619932-38688,8.69064470560073
991281843-991463895--991463895,7.590101543048465
993362255-972318213-33077,17.68523839317888
995944499-996082695-155523,5.1116936182160435
